timestamp_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_uT,mag_y_uT,mag_z_uT
900,0.014119792579299517,-0.014752055969790429,1.0267294977308037,0.1797289445757269,-0.10630120603278628,-0.23413618900815053,12.072215506690531,-4.120585154046398,37.53653985454227
920,0.008698405508045577,-0.003344958880653356,1.0313485499959776,0.31874657284320024,-0.24085345103610326,-0.25376298461737545,12.172844300491695,-4.146212620442071,37.40243480896765
940,0.01016146634984088,-0.0012825020288239645,1.0348219354142254,-0.005286055214922314,-0.04836109681571249,0.03361836946055369,12.107692427069075,-4.205168617088352,37.38567463899001
960,0.004909216021351368,-0.0016905582899005866,1.0298627649423475,0.021835192937384455,-0.39125978614118667,-0.05421262721846436,12.069995894676701,-4.246005724669248,37.45950126900808
980,0.007487127096070731,-0.0003822451049584389,1.027260937301361,0.25573573129125715,-0.165425858700468,0.30434222654288917,12.134437692826806,-4.3416991628772985,37.48207414772457
1000,0.012288452803185287,0.004198892712948661,1.0237491627649464,0.0686909751665894,-0.21156587820884815,0.3867862543928031,12.072143803734534,-4.173961994644642,37.51059988271285
1020,0.013404212804641012,0.005650189470856793,1.02924812684606,0.36901672452241985,-0.02072796776487218,0.049618749899955406,11.94899592936759,-4.156226660679454,37.5204010144158
1040,0.007826772285007317,0.005723431573391531,1.032571186422387,-0.18278317844734193,0.29094965571709824,-0.059435218559268574,12.164698575808792,-4.052726161140712,37.54957236059282
1060,0.007546332994003863,0.0014428141786240146,1.0320073590822814,-0.08987228291332884,0.37161581696750257,-0.0912944532146748,11.967249679135675,-4.06093508766377,37.535460200447815
1080,0.007991497956798746,-0.0019462063331358798,1.0229404438222667,0.2677795032556363,-0.06581200263828701,0.2348789329186303,12.00844137688634,-3.9980633995069312,37.52563588448299
1100,0.004244126658017428,0.002007492643581156,1.0288749461683322,0.0027722087537880857,-0.12144975958841568,0.1299691327523942,11.963510195756967,-3.9964954573876526,37.57130899189311
1120,-0.0032742044320858525,0.008842209799695001,1.030347059254871,-0.23637901150058277,-0.0495044756729546,-0.08533416267984476,11.996883977175585,-4.152581441234355,37.53761911090861
1140,-0.010287690399617286,0.014918802440538781,1.0181855859374604,-0.21346645934465988,-0.03541851025109874,-0.15118891168983675,11.96837440051303,-4.175123383930362,37.62381499296523
1160,-0.004353908000504637,0.006796710618012765,1.0230608215443149,-0.3931016749038182,-0.029468976714464096,-0.07394210740300879,11.985979929831755,-4.085554039367232,37.58838638339683
1180,-0.008870932395190573,0.008229555902646412,1.0275172977812315,-0.3070135330987409,-0.24113039314016926,0.053372503488288245,11.86906920213465,-4.15093807511479,37.504889468070736
1200,-0.005212529324781582,0.0014499993589704094,1.0346993727193772,-0.21247027253980183,-0.10988443306617587,-0.09996144366601377,12.0114283612785,-4.044076106050751,37.50724733624657
1220,-0.006048890248234947,0.0032211408183104285,1.035930538616719,-0.07800620699572472,-0.18247250130422568,0.10530627660949039,11.991583722906983,-3.977677177287222,37.607092108901234
1240,-0.009128557437502096,0.0030972223568375354,1.0338350591510646,0.0535777029722998,-0.37946951498447146,0.19085113280461144,12.021070436986722,-4.134078910504038,37.51136091969785
1260,-0.01299166822483826,0.007620685233254912,1.0266906616990357,-0.1318625966564396,-0.17516335409572326,-0.307249006596118,12.090885645160899,-4.203119109915753,37.38195535417139
1280,-0.006921296563333864,0.007844225158765677,1.0305220909523236,0.21382349598303987,-0.40006226551552404,-0.3715931365650195,11.837027610538108,-4.208475322658075,37.50004866243605
1300,-0.010953133005273182,0.0028996059260073806,1.032215251420469,0.2659839920956018,-0.1631143384610206,-0.28531535467230285,11.894125649146394,-4.197487562857569,37.62620922633006
1320,-0.012298608786335319,0.002506171051162708,1.031086485985564,-0.046564162468590575,0.16839172050555754,-0.25548171393603986,11.940381510378838,-4.050283130518304,37.639248056794486
1340,-0.010944743510035658,-0.0003400687168926314,1.030142461551233,0.01191983195587483,0.006947097642547945,-0.16577410073662552,12.096511462905998,-4.149728221708523,37.56390777793851
1360,-0.008195521972899376,0.0021256641920207584,1.034220152805233,-0.14857096439694306,0.42332075020869797,0.1084919781799506,12.028786934555496,-4.195365698995436,37.56355749407833
1380,-0.010990945413667689,0.003003261115639063,1.03143025703131,0.15918738081591577,0.44596328563218574,0.05350866337996104,12.00726045549632,-4.378512620810569,37.57916302544083
1400,-0.014949602140000897,0.010703958870527865,1.0381288531536053,0.16644659762252453,0.22448833370404114,-0.18515499319580422,11.880208873316171,-4.321977862467713,37.57292620616661
1420,-0.012831331859486006,0.01803781131521485,1.0352661436620967,0.1531547046678492,0.1143270802477225,0.0749808873522089,11.978525009463912,-4.357872272361065,37.52742207463832
1440,-0.015651524310116734,0.01915381884734191,1.0293252407109856,0.44056781994384514,0.2851410784184259,-0.24914215553891392,12.084436549202037,-4.365638949468898,37.44892769123534
1460,-0.02450664218519652,0.01829957357579527,1.031406914023735,-0.0689990840050318,0.01574969807694898,-0.3081253424453212,12.105490923140263,-4.501218478201449,37.43236320254638
1480,-0.013915818850808472,0.015336260013579277,1.0301617461773356,-0.11916247832194837,-0.17130044740496012,0.014509963086487387,12.025426495016779,-4.435922220996181,37.46077740008206
1500,-0.014615856105567,0.01620590963690194,1.028258735523363,0.21351976498615205,-0.10404321305494664,0.08878600606563149,11.914131494591299,-4.235300070095583,37.44697199098771
1520,-0.015775063743511897,0.013849825062919182,1.0265806909252244,-0.16444708114065254,0.03411475869093124,0.1270696647721481,11.886298147586329,-4.235570151729399,37.425759973832314
1540,-0.01408685988704117,0.019298370542552908,1.0314115110228121,-0.014171313102318756,0.19767916392736185,-0.09598981380672159,11.855313537905218,-4.185187106678586,37.409260202181365
1560,-0.02106459293631842,0.01665579291665576,1.0323640257415116,-0.13989868029444047,0.19780296479676082,-0.03502635622347224,12.015714283935898,-4.095593173447587,37.3790619735666
1580,-0.01665619045708525,0.012725405637473547,1.0305990485093814,-0.037682347032948926,0.37615072451490983,-0.004918361642097659,11.965661492201225,-4.183728411705967,37.57467391921783
1600,-0.013400921483074667,0.006796363553940903,1.027304089745522,-0.1628266522496352,0.05273388572526544,0.12547404284399896,11.948042112977177,-4.198110382525956,37.54933235388464
1620,-0.010433229109038994,0.006095484175654521,1.024802076985062,0.1037423137934593,-0.07218516149139162,0.06856830101845901,11.959987818759776,-4.128611271153772,37.55962258635993
1640,-0.011481548256861557,0.0033344007518599714,1.0290960035766887,-0.09951150321233035,-0.11224414600082312,0.02860444781820031,12.02134577679951,-4.218668873783975,37.51230626474285
1660,-0.012916385539444238,0.0036761265308762714,1.0344649910470058,-0.25829238227962925,-0.03613363711082633,0.08972446748366864,12.002690613898617,-4.191014038059479,37.562736996913294
1680,-0.013118432413144074,0.006008273237019011,1.0257076851757618,0.28821171499217835,0.012537492062310765,0.14462426249389965,11.970011085239738,-3.9695195023153023,37.55357761271244
1700,-0.017645287061135856,0.005148450456703038,1.0280237956665077,0.20362459024864346,-0.08606664375449985,0.039812731888603514,12.002033980026212,-3.979351650365692,37.56107212045975
1720,-0.019001507743995005,0.00102796163665514,1.0286127114383945,-0.08640444847284459,-0.30791591638891413,-0.07317478376328712,12.020542606333517,-4.005840957810608,37.4715225569087
1740,-0.013583317538371206,0.0056128783747208056,1.0287119912586193,-0.06965599368552705,-0.13314945776562176,-0.21009102854079587,11.904572367545926,-4.143271885401713,37.53267417578217
1760,-0.011876494012029008,0.003555083022220125,1.0250686143868646,-0.2962941582163896,-0.0871733106992809,-0.3659471996175635,12.056769978653891,-4.202205013504977,37.33214773797546
1780,-0.015076705394850344,0.002214154317268557,1.0269521924328386,0.1460258471596676,-0.03154122088490386,-0.26023931832107483,11.988559827404256,-4.1546639509903835,37.298520079966806
1800,-0.010628900827694927,0.006001790225587228,1.0223826510258514,0.04839087861888017,0.3321567312512753,-0.17371219456810036,12.210604665033186,-4.199168619754783,37.3145259178406
1820,-0.010212585856109626,-0.0021214544921962734,1.027436519116457,0.004636791868286257,0.012982139641047441,-0.08507325454732471,12.131268086467413,-4.372744849819478,37.343649067589915
1840,-0.007190229514894779,-0.0026572519156362554,1.0310380251391429,-0.09786435617043454,-0.21158704383568014,0.09901478516186056,12.162420073216884,-4.212321573744031,37.378898610323006
1860,-0.013267586287333578,0.0011695135696431968,1.0260649287415284,-0.29625364317209324,0.020932944649357244,0.2020362485585543,12.197757977904521,-4.2492409645588305,37.357714908531314
1880,-0.0032706377521297385,-0.0007172008072110368,1.022879603143243,-0.3957101126311809,0.38136097438577105,0.2556581281119648,12.205182888217212,-4.135316467871094,37.471270562904586
1900,-0.010787130401456884,-0.007281921892525737,1.0244502453267161,-0.12532742022669457,0.3819934244539327,-0.0563784159200037,12.1144329741267,-4.161819351169195,37.51168246315465
1920,-0.0048265532204229905,-0.009306995404480056,1.0224359116372117,0.28845107360911526,-0.005417061518515343,-0.13263456666991258,12.196070246157541,-4.278807530215157,37.44389195101599
1940,-0.0032072311382912565,-0.007305491847343287,1.0178147720616624,0.060228116889594396,-0.136837645057497,-0.06910710132207477,12.122342057191535,-4.278110059353288,37.45628146927134
1960,-0.003995473429693117,-0.00739212270607906,1.0169447241919358,-0.1887457630571211,0.17333882137110565,-0.236533156754893,12.166199195879475,-4.301991502596594,37.54878154967446
1980,-0.002766296246465105,-0.009355379602983703,1.0189648576864407,-0.28569712116947055,0.23726242500854489,-0.09972960883677479,12.225932111745808,-4.261864348795897,37.493300628508514
2000,0.0018009700017684854,-0.0010223802994257288,1.0118475488416312,0.09388163948749106,0.4185198493845438,0.14287799931285244,12.098235488329113,-4.14962865484166,37.617048749098196
2020,0.005678584635832466,-0.002480048694828375,1.016741320500801,0.10859035391822153,0.1763790505644234,-0.2579933816912407,11.901351152556213,-4.120059990656664,37.54178537701232
2040,0.009198261033026678,-0.008870029571750924,1.0149696697477715,0.04469407937967111,0.21983604509130056,0.21160730088562973,11.900829783933993,-4.0941835825679,37.499808413071584
2060,0.0051858887784332185,-0.008553605133934916,1.0174393622706568,-0.0632313477963379,0.0933340995061642,-0.04561615506413902,11.963020461890252,-4.000732313732938,37.5149312528912
2080,-0.00020312237134869748,-0.008760583576894763,1.0141481411313276,-0.2402561989260285,-0.17150132725349163,0.2856976701017105,11.948735393101453,-4.116596469239548,37.369870831351065
2100,-0.0014791457376013323,-0.010624108295152885,1.01651809741902,-0.42190189530275074,0.05211058627578366,0.4351458439538116,11.938419019127458,-4.202415218481614,37.460600016696205
2120,0.004910524295329325,-0.01562725102905376,1.0164686685262148,-0.20392345793895378,-0.13276359770066973,0.5547091261931612,11.854523641121737,-4.240456083279407,37.43220001173465
2140,0.0022323873427695417,-0.013513746666101459,1.016662117073946,0.10049807789075427,-0.0556809091293642,0.27120724989183354,11.784865065843192,-4.148829012444333,37.40395435650565
2160,0.0016449444313566155,-0.007712681678978851,1.008932333171332,0.3596102191054923,-0.10365186017024508,0.5130674832449393,11.857460607302764,-3.9864439128496443,37.451433922986745
2180,0.013014612019829041,-0.001387245056623525,1.0199904540339952,0.03910303170796653,-0.5483079126774653,0.2537371092120478,11.869244828870325,-4.181136740673284,37.37370670675714
2200,0.011739462883022016,-0.005030916611068123,1.013229844406039,0.058356752164435,-0.28232498198220185,0.1801374676476524,11.934748179531663,-4.14288289164748,37.42051009464384
2220,0.01120717016787482,-0.010039149614105826,1.014615176111901,0.22722995312065927,-0.5897376087733105,-0.17684490614392226,12.092665993325095,-4.10048243023374,37.487068695957106
2240,0.017868370462250007,-0.007461869190889115,1.011773178956057,-0.04605441671268931,-0.39227365046793083,-0.08815475676775537,12.136398134924539,-4.213741921356847,37.41064001835057
2260,0.0151794885219279,-0.006403865373490633,1.0117719522937294,-0.010147551266679829,-0.17955393773898962,0.1781549452713947,12.17830428719768,-4.1355099883911866,37.50300174558359
2280,0.018745120482417055,-0.010172319299158697,1.0093942425652507,-0.08031887293382473,-0.3290575735325093,-0.043008092729449526,12.134583613439393,-3.906492559161318,37.60834345782699
2300,0.017458199059029643,-0.010970174310594119,1.0125798879310124,-0.07363604731329101,-0.31591579312647916,-0.18114626713564172,12.042521463054404,-3.990807925957621,37.627118535621186
2320,0.014391231103797069,-0.01259461783429457,1.0175036265704342,-0.11583626598630661,-0.23491568152450062,-0.26829634429402777,12.11833654672654,-4.045289647339379,37.55259997413162
2340,0.01715744069666635,-0.008008705756946954,1.0223217378055875,0.22520923190832612,-0.4278829900038035,0.022763642945558604,11.997043646434426,-4.231552871533197,37.500661943343644
2360,0.016031689182201957,-0.009425346396423864,1.0094407418240636,0.1425524130367029,-0.19756402217606997,-0.057406019445131906,11.97194528417345,-4.380671049197966,37.34837391879931
2380,0.01885174375287883,-0.004356816257770046,1.0047328471265902,0.07018164873675377,0.11945251332745951,-0.05493413163596889,11.957689224176034,-4.441765369419321,37.539620929289455
2400,0.018318570919517566,-0.0034473926405117297,1.0064218571146641,-0.006290613907481937,0.3041094143161662,0.024915447603039036,11.933885231305963,-4.221138526420392,37.58800089426897
2420,0.019496024470693093,-0.004208561744968592,1.0006138038569932,-0.42137410537346404,0.08527916259487398,-0.03408996660154969,11.922739300241966,-4.206036161034865,37.48921794565348
2440,0.01814315640309468,-0.0031981385156342936,1.0000721187012926,-0.11677867842320322,0.0882583986121427,-0.0008704703517627352,11.993454023091397,-4.198690686235985,37.54894362655305
2460,0.018986992747026532,0.0016630994624377829,1.002070105402581,-0.14426081738110919,0.2359467262286214,-0.5469258582076825,11.964338613525529,-4.12472308833915,37.61147624565477
2480,0.017900001037195384,0.00416619682194367,1.0086452817793543,-0.07971996186603643,0.18811945936276409,-0.4504870809935972,12.020159036917251,-4.247536455455975,37.31610227496291
2500,0.016495435492827337,0.0008337514829090567,1.002392157071018,0.035932843475113066,0.4331005247681458,-0.579951298424106,12.192967225616915,-4.246943584088119,37.35156280831824
2520,0.00791159941876905,-0.001232098166352944,0.9981892053769206,-0.3317749193427495,0.5094639052504081,-0.11808424540028167,11.959142927925614,-4.270889265066265,37.44086737219055
2540,0.0053333736905413695,0.0011533852408305324,0.9983785880748633,-0.06098135045685604,0.4000838170805703,-0.030845220474520152,11.875354085106354,-4.182953738023103,37.44169028831324
2560,0.009395278195957625,0.005759361347925966,1.005421252091758,0.012326666820471913,0.29933952335201464,-0.4742690524938052,11.97477179708196,-4.135509635064394,37.53326087880845
2580,0.014046828214730687,0.003266890522997305,1.0014385952423002,-0.23938632735890575,0.29573568572476827,-0.032344604196595905,11.883794640995704,-4.222133630060315,37.48762760730009
2600,0.012369519588906282,0.008199503161788399,1.0042598436701595,-0.05787856920199938,0.1800768130254028,-0.10745619322554993,11.88657496959694,-4.106321202761219,37.43413543553359
2620,0.013596770118318693,0.006887738423199967,1.0003973498466827,-0.08570803289562712,0.06698739650538724,0.0007633104734789814,11.885967236795029,-4.129735302648661,37.47498534686593
2640,0.01759948361392931,0.0037283395224826355,0.9911336446824058,0.02453799578780655,0.059660738453314356,0.24974049833970563,11.901028791376733,-4.2347939575610605,37.42019752566061
2660,0.01750321548531374,0.006457077934008817,0.9941265859804014,-0.18558263293379787,-0.1134637765956697,0.3050199770759052,11.827702468093234,-4.19628650855374,37.39465391654753
2680,0.020770289774413433,0.005728912030053952,0.9971724140573907,0.09208239029465612,-0.3860945877138644,0.32121878942470494,11.915795532876418,-4.129806391872096,37.52984180039516
2700,0.017023384676419527,0.005690744890012606,0.9959598521745651,0.07352886022457511,0.09203427717700757,0.21965067488892756,11.909700517790862,-4.087435449391883,37.594343058835584
2720,0.016524306919696634,0.004251164056437806,0.994358550603754,-0.15781106834162809,0.18887430647716297,-0.18460581444897203,11.902098687952765,-4.080321770921414,37.549835685192825
2740,0.02295894902273776,0.004767780072937035,0.9947990011630324,0.22489861741957914,0.4459119248129365,0.1501768464942624,11.925984519073218,-4.062061740702877,37.67453495233842
2760,0.017603485276936726,0.009009342975777428,0.994004495320903,0.20139969561896942,0.2688317891466806,0.22419555947621694,12.102718744344921,-4.151945520853087,37.633040489197775
2780,0.016876705669931952,0.008531118265497462,0.9960941736478862,0.1896693788994501,0.25500539296870967,0.2272070553908504,12.100512055066032,-4.05897198232882,37.44742161445873
2800,0.013451455291132768,0.007261175957535987,0.9889809874481734,0.34375890400603804,0.347997872354231,-0.022530436655115837,12.042048167301289,-4.160852353399942,37.56379152889804
2820,0.017683882648297948,0.010305232902136372,0.9849675631530076,0.2188302029967602,0.3715367355987333,0.4040600900257119,12.12769262001775,-4.15164845664406,37.58432305743735
2840,0.019850971295999567,0.014767724321319068,0.982637851405674,0.117797901674259,0.2791068043996998,0.09958583203484106,12.074947100913652,-4.074996067044985,37.61159513711271
2860,0.018789455253442708,0.012140830834319256,0.9858105281434704,0.0025008912798609173,0.29411450409328,0.2629684644143508,11.95959251907662,-4.010557370621676,37.53303397417147
2880,0.016945209028994684,0.011546271141212077,0.9870412481978429,0.2010304283135033,0.35928227357195586,0.08046433820648677,11.91691823404961,-4.209836853087575,37.55154260273794
2900,0.01540357953841692,0.017663742284012643,0.9911232663434145,0.3013447686787235,0.13343966891655593,0.027035167010864287,11.926982393212162,-4.004231338976801,37.548632142050614
2920,0.013993774463959446,0.015991483120321556,0.9850522780166221,0.006793270037987742,0.10703088500526951,0.03551072712447056,11.987570705715296,-4.107555110396531,37.52909474043035
2940,0.01043460080749219,0.014131019621999674,0.9849472142222088,0.0805741239475391,-0.08360058785461265,0.17847125431154237,11.91905157827873,-4.1439985169843725,37.543721225697205
2960,0.009379401637888656,0.023225571358812525,0.9863219847495561,0.19765692870996543,0.24732136085408352,-0.056705141338154436,11.949901239399383,-4.155189306042694,37.46626901764651
2980,0.008391806492161065,0.01824184571394504,0.9880229035890169,0.07469692458726926,0.24063757522089133,-0.07572652602552496,11.723819794681724,-4.14624125906893,37.486230428274574
3000,-0.0002446509973742846,0.10617308544540185,1.1335293299423315,-1.2699414924972967,6.474885794460963,2.337010214175619,11.330302394428973,-4.241457942180226,36.839424155441804
3020,0.02237681641433787,0.1604097181245467,1.2076358346326812,1.5982042599306647,11.551429598170673,5.107935476163784,11.143038980257133,-4.282183408019536,36.699961580995115
3040,0.0630602710024589,0.2142077588688498,1.2524098852384509,5.804103483780047,14.940741913434792,8.5846449752534,11.209393500719392,-4.544503927115096,36.60621010626096
3060,0.11084239219998186,0.25948655607455895,1.2573915053486147,9.100547076287821,16.471200117027223,10.69201555425487,11.136698186297938,-4.594858387395883,36.40894969511006
3080,0.15539782549498707,0.2893194595117996,1.251278750886124,14.418004177164221,18.648198871387166,11.309400824493679,11.319716811388904,-4.569831510955836,36.2661973745499
3100,0.20627556409102793,0.31629194927187876,1.2362457554042245,17.506502404264445,19.459991655855426,13.047588459181785,11.054733707769152,-4.594206307087648,36.34715381819207
3120,0.2598359686323963,0.33749472861019797,1.1880522870820953,23.095243032915995,19.764060077141586,12.883366834039611,11.068341895909459,-4.674773434390451,36.42735532981604
3140,0.30423567407301466,0.33618480622565977,1.1677623838856706,25.29460566095697,18.993455413647503,14.036203484699593,11.194389309936483,-4.567974995167816,36.414484523873426
3160,0.3208798967964416,0.3287086585610599,1.1330524984354926,28.460817441888903,16.84244283903077,13.930010841249992,11.078092354014785,-4.71307159272677,36.355645390012356
3180,0.3415818377139005,0.3142004812859201,1.0681174073167328,30.61596929485997,15.53031550761229,14.393435981600929,11.147127365985124,-4.619277667815765,36.34960831048546
3200,0.3694177575792297,0.29783942686031145,0.9987390635461579,32.0768832407682,12.826791729897629,12.786121094258077,11.426447769979191,-4.662773782857747,36.42847683873964
3220,0.37651476379541,0.27476850791623003,0.9223758419208681,32.54074348780409,11.958665618523453,12.155563530986507,11.384215208765655,-4.630448031375538,36.48501566432106
3240,0.37231080624575724,0.24330913965431716,0.8362513639317588,32.90394570998287,8.565843736131031,11.348492862747372,11.306186518147953,-4.736003405068511,36.46610201222696
3260,0.3719207668995277,0.20273528896877122,0.7712511127607724,32.77392862215006,5.454637891497777,11.180449429906908,11.407598236835046,-4.665387964403882,36.42786156385094
3280,0.3626904714576825,0.17593074951449614,0.7154963928094974,31.886070341424865,2.6348429825862705,9.6699826090912,11.405823917279267,-4.427928490522395,36.46225737165826
3300,0.34451583396254476,0.11049856153791295,0.6257406698298991,30.078630249586094,0.8205449697874114,7.54384812623961,11.396630993156334,-4.6525321590973,36.35565806532734
